question_num	category	instance_id	answer	source	question_text	accuracy
2	f	25	"Cordelia's response to Lear's request for a love declaration is one of loyalty and honesty, tempered by a deep affection and respect for her father. As seen in Passage 5, Cordelia responds dryly, ""Why have my sisters husbands, if they say / They love you all?"" (emphasis on the contrast between her own sincerity and her sisters' flattery). However, throughout their conversation, Cordelia does express her love for her father, albeit in a measured and hesitant way. In Passage 6, she responds, ""Ay, good my lord. Lear: So young, and so untender? Cordelia: So young, my lord, and true. Lear: Let it be so!"" (reaffirming her loyalty and devotion). Furthermore, in Passage 4, Cordelia admits to being ""Unhappy that I am, I cannot heave / My heart into my mouth"" (suggesting a deep affection for her father)."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	26	"Cordelia's response to Lear's request for a love declaration is characterized by her hesitation, modesty, and eventual defiance. In Passage 1, Cordelia initially hesitates to speak her love for Lear, indicating that she is unsure of what to say, ""What shall Cordelia speak? Love, and be silent."" This suggests that she is aware of the treacherous waters of her father's desires, as her older sisters' more florid declarations have already shown her. When pressed to speak again, Cordelia cannot bring herself to make a grandiose declaration, stating in Passage 3, ""I cannot heave My heart into my mouth."" She is unwilling to engage in the kind of hyperbolic flattery that her father's advisors have urged upon her. In contrast to the insincere declarations of their mothers, Cordelia's own response is straightforward and true, as seen in Passage 5, where she pointedly notes, ""Why have my sisters husbands, if they say They love you all?"" Her response is a rebuke to the theatricality of her sisters' speeches, as she refuses to engage in a similar display of empty words."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	1
2	f	27	"Cordelia's response to Lear's request for a love declaration is a simple, yet powerful rejection. She refuses to hyperbolize her love in order to gain favor, unlike her sisters Regan and Goneril, who have ""sweeter and more gamesome"" tongues ( Passage 2 ). In Passage 5, Cordelia states, ""Why have my sisters husbands, if they say / They love you all?"" implying that her sisters are saying one thing but doing another. In reply to Lear's request for a specific promise of loyalty and devotion in Passage 6, Cordelia responds, ""Ay, good my lord. / So young, my lord, and true."" She conveys her love in a straightforward and honest manner, without being motivated by the expectation of reward or recognition. (Later passages, such as Passage 10, are more poignant and reveal the consequences of Cordelia's original response, but the initial declaration speaks to her integrity and sincerity as much as it does to her fate."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	28	"In response to Lear's request for a love declaration, Cordelia chooses to speak the truth, albeit awkwardly and with difficulty, rather than flattering her father with lavish declarations of love. Her response is a manifestation of her loyalty and sincerity, as seen in Passage 1, where she says, ""What shall Cordelia speak? Love, and be silent."" However, despite Lear's insistence that she be more effusive, Cordelia remains true to herself, explaining, ""Unhappy that I am, I cannot heave / My heart into my mouth"" (Passage 3). This refusal to embellish or flatter Lear ultimately leads to her downfall, as seen in Passages 5 and 6, where her honesty is exploited and she is forced to suffer the consequences of her silence."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	29	"Cordelia's response to Lear's request for a love declaration is a reluctant and honest one, which also subtly takes a swipe at her sisters. She expresses her love not in flowery or exaggerated terms, but simply and genuinely, saying ""Ay, good my lord. Lear: So young, and so untender? Cordelia: So young, my lord, and true."" (Passage 6). This understated declaration shows the depth of her devotion despite Lear's request for more eloquent speech, which she declines by saying ""I am happiest, when I come [of] to this place, my daughters and my mother, till you appeared,"" which implies that she loves and honors her father even without excessive words (""Why have my sisters husbands, if they say / They love you all?""- Passage 5)."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	30	"Cordelia's response to Lear's request for a love declaration is a poignant and honest one, showcasing her courage and sincerity. In Act I, Scene I, Cordelia explains her dilemma when she admits that she cannot fake emotions to gain favor with her demanding father: ""What shall Cordelia speak? Love, and be silent"" (Passage 1). This suggests that she values authenticity and refuses to compromise her integrity by speaking words she doesn't mean. When Lear presses her for a declaration of love, Cordelia's humble response is, ""Unhappy that I am, I cannot heave My heart into my mouth"" (Passage 3). This answer speaks to the complexity of her emotions and her desire not to appear insincere in her praise. In a subsequent exchange, she simply answers, ""Ay, good my lord. Lear: So young, and so untender? Cordelia: So young, my lord, and true"" (Passage 6). This shows that she is honest about her age, but steadfast in her devotion to her father."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	1
2	f	31	Cordelia's response to Lear's request for a love declaration is a candid, straightforward, and somewhat somber declaration of her love for him. When asked to speak her love, she demurs, suggesting her heart is too heavy to express its feelings (Passage 1). She points out the hypocrisy of her sisters, Goneril and Regan, and their false claims of love for him (Passage 5). This quiet and unassuming demeanor reflects Cordelia's true character and sets her apart from the more cunning and flirtatious Goneril and Regan (Passage 2 highlights her inner turmoil in a rare moment of revelation).	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	32	"Cordelia's response to Lear's request for a love declaration is a candid and honest expression of her true feelings, tempered by a sense of duty and caution. Although she is moved to speak, she ""cannot heave / My heart into my mouth"" (Passage 3). When pressed by Lear to speak again, she maintains her straightforward and unvarnished statement: ""Love, and be silent"" (Passage 1) reflects her genuine sentiments, while ""I love your daughters as they love you"" (Passage 5) is the only declaration she is willing to make. This response is particularly striking because it is in stark contrast to her sisters Goneril and Regan's more effusive and insincere declarations of love for their father."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	33	"Cordelia's response to Lear's request for a love declaration is a poignant and authentic expression of her love for her father, tempered by a quiet dignity and subtle critique of her sisters' more exaggerated declarations of loyalty. This is evident in Passage 5, where Cordelia dryly remarks, ""Why have my sisters husbands, if they say / They love you all?"" (lines 95-96). This phrase suggests that she values substance over superficial flattery and is not one to engage in shallow displays of affection. Moreover, in Passage 6, Cordelia's response is both tender and straightforward, saying ""So young, my lord, and true"" (line 131), refusing to indulge in elaborate language but instead offering a simple and heartfelt expression of her love. In Passage 1, Cordelia's aside, ""What shall Cordelia speak? Love, and be silent"" (line 23), sets the tone for her understated and sincere approach to declaring her love."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	34	"Cordelia's response to Lear's request for a love declaration is one of honest simplicity and authenticity. When Lear asks her to speak, she chooses her words carefully, indicating that she cannot express false or exaggerated feelings of love. In Passage 2, after Regan makes a flattering speech, Cordelia, with evident reluctance, says ""Then poor Cordelia!"", suggesting that she cannot bring herself to follow in Regan's footsteps. In Passage 5, Cordelia states, ""Why have my sisters husbands, if they say They love you all?"", implying that she does not sugarcoat her words to flatter her father, as her sisters do. This response showcases Cordelia's straightforward and honest nature. As Lear asks if her heart goes with her words, she replies, ""Ay, good my lord"", emphasizing her sincerity."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	35	"Cordelia's response to Lear's request for a love declaration is honest and simple. When Lear asks Cordelia to speak her love for him, she struggles to express her sentiments, stating that she ""cannot heave my heart into my mouth"" (Passage 3). This suggests that she is genuinely tongue-tied and unsure of how to express her emotions. Furthermore, when Lear pushes her to reveal her heart, she responds truthfully, saying that her ""heart is so true that never yet knew false joy"" implied indirectly, and she refuses to embellish her words, stating ""Why have my sisters husbands... / If they say They love you all?"" (Passage 5). Ultimately, Cordelia's response is a reluctant and honest expression of her love, which is in stark contrast to her sisters' more flattering and manipulative declarations. This answer is supported by Passages 3, 5, and the idea implied in Passage 8."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	36	"Cordelia's response to Lear's request for a love declaration is straightforward, honest, and reluctant. She refuses to use flowery language or embellish her feelings to gain favor from her father. As seen in Passage 1, Cordelia initially resists speaking, implying that she feels constrained by Lear's expectation. When pressed by Lear to speak again, Cordelia responds by saying that she cannot express her true feelings, ""My heart cannot heave My heart into my mouth"" (Passage 3). In doing so, she suggests that she is genuinely truthful and unwilling to pretend or manipulate her words to gain advantage. This contrast to her sisters' effusive declarations to their stepmothers is evident in Passage 5, where Cordelia points out that her sisters' husbands claim to love Lear, but their actions prove otherwise."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	37	"In the play King Lear, Cordelia's response to Lear's request for a love declaration is a quiet, straightforward, and honest expression of her love. When Lear demands that she speak her love, Cordelia responds, ""Unhappy that I am, I cannot heave / My heart into my mouth"" (Passage 3). This suggests that Cordelia's reluctance to indulge Lear's request is due to her inability to exaggerate or flatter him. She then clarifies her love to Lear, saying, ""Ay, good my lord. / So young, my lord, and true"" (Passage 6), emphasizing the sincerity of her words. This response contrasts with the over-the-top declarations of her sisters, Regan and Goneril, who have promised to love Lear if they are rewarded. Ultimately, Cordelia's simple and genuine response is the key to her downfall, as Lear mistakenly believes it is a rebuke."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	38	Cordelia's response to Lear's request for a love declaration is a straightforward and honest expression of her love, but also a measured one, given the circumstances. She states that her heart cannot utter its words (Passage 3), suggesting that her love is genuine but not gushing or exaggerated. When pressed by Lear for a declaration of love (Passage 1), she refuses to flatter him, instead implying that her silence is a virtue (Passage 1). While this approach may appear cold to Lear, it ultimately shows her integrity and self-respect. As Lear presses her (Passage 4), Cordelia explains that her sisters' husbands have shown no similar devotion, highlighting the irony of their performances (Passage 5). This exchange shows Cordelia's refusal to engage in hypocrisy and insincerity, setting her apart from her sisters.	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	39	"Cordelia's response to Lear's request for a love declaration is a honest and humble one, in which she affirms her love while also cautioning that it is a simple and unadorned emotion uninfected by artifice. In Passage 2, Cordelia is unwilling to oblige Lear's request with a more effusive and hyperbolic declaration, suggesting that her true love is tempered by wisdom and a sense of reality. ""Cordelia's response is shaped by an awareness of her sisters' over-the-top pronouncements, as signified by 'Then poor Cordelia!'"" (Passage 2) Cordelia's response is also marked by a sense of modesty and a lack of embellishment, as seen in her simple statement that she cannot ""heave / My heart into my mouth"" (Passage 3). This rejection of excessive words and empty flattery underscores Cordelia's genuine and straightforward expression of love for Lear. In Passage 5, Cordelia further qualifies her love, suggesting that it is not a reciprocal love like Regan's but a one-sided commitment, asking why Lear feels he deserves such devotion when their sisters say they love him also."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	40	"Cordelia's response to Lear's request for a love declaration is a heartfelt and honest expression of her love, tempered by a sense of obedience and deference to her father. As she says in Passage 3, ""Unhappy that I am, I cannot heave My heart into my mouth."" (This suggests that Cordelia is torn between revealing her true feelings and keeping quiet to avoid incurring her father's anger.) However, instead of speaking as her sisters do, saying all the right things to curry favor, Cordelia is more direct and straightforward, as revealed in Passage 5: ""Why have my sisters husbands, if they say They love you all?"" This indicates that she values sincerity over flattery. When Lear asks if her heart goes with her words, she responds in Passage 6, ""Ay, good my lord. Lear: So young, and so untender?"" which shows that her love is genuine and unaffected, even if it may be misunderstood by her father. However, in Passage 8, Lear reveals his own emotional vulnerability, demonstrating that perhaps Cordelia's honesty was not so ""untender"" after all."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	41	"Cordelia's response to Lear's request for a love declaration is straightforward and humble, expressing her genuine affection for her father without resorting to fawning or excessive flattery. When Lear asks her to speak, Cordelia responds, ""Love, and be silent"" in Passage 1, indicating a desire to express her love, but also a reluctance to overdo it. When Lear presses her to speak further, Cordelia reveals her genuine, though limited, experience: ""I'll love thee till my life be end"" is not explicitly stated, but implicit in her responses. Her words to Lear, ""Why have my sisters husbands, if they say They love you all?"" (Passage 5), suggest that she sees her sisters as superficial in their love declarations."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	42	"Cordelia's response to Lear's request for a love declaration is one of sincerity and truth, but also of reluctance and fear. She initially expresses her love for Lear in a straightforward and honest manner, saying ""Love, and be silent"" (Passage 1), indicating that she will not flatter or beguile him. When asked to speak again, Cordelia explains that she cannot ""heave My heart into my mouth"" (Passage 3), suggesting that she finds it difficult to eloquently express her emotions. However, when pressed by Lear to elaborate, Cordelia responds that her sisters' husbands do not truly love him, saying ""Why have my sisters husbands, if they say / They love you all?"" (Passage 5). This implies that she values honesty and authenticity in a relationship, and is dissatisfied with the seeming superficiality of her sisters' declarations."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	43	"Cordelia's response to Lear's request for a love declaration is a nuanced and honest one, rooted in her genuine affection for her father. In Passage 3, Cordelia states, ""I cannot heave / My heart into my mouth,"" suggesting that she is struggling to express her feelings, and that they are genuine but not easily articulated (""What shall Cordelia speak? Love, and be silent.""). When confronted about her lack of elaboration, she says, ""Why have my sisters husbands, if they say / They love you all?"" (""So young and so untender?"", her father's implication that her sisters' words were insincere, cuts to the heart of Cordelia's response). Passage 5 captures the heart of Cordelia's response, as she cleverly points out the hypocrisy of her half-sisters and stays true to herself. Her response is more about the sincerity of her love than its volume, as she says, ""They say their own words only"" and by implication, her own are too."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	44	"Cordelia's response to Lear's request for a love declaration is one of honest simplicity, unvarnished by the flattery and manipulation of her sisters, Goneril and Regan. She declines to engage in a gushy declaration of love, opting instead for a straightforward and unadorned expression of affection. As she says in Passage 1, ""What shall Cordelia speak? Love, and be silent,"" implying that her love is genuine and needs no embellishment. She also expresses her love in plain and modest terms in Passage 5, ""Why have my sisters husbands, if they say They love you all?"" and shows her sincerity and heart in Passage 6, ""So young, my lord, and true."" This response stands in contrast to the false displays of affection made by Regan and Goneril, who are motivated by a desire for wealth and power. Cordelia's response earns her a stern rebuke from Lear, but it ultimately proves that she is the only daughter who truly cares for him."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	45	"Cordelia's response to Lear's request for a love declaration is a direct and honest expression of her love, but delivered in a humble and understated manner, as evident in her phrase ""I will love thee dot, till life endures, have not, you daughters, now as much as we From Passage 5, Cordelia bluntly states, ""Why have my sisters husbands, if they say They love you all?"" This indicates that she is unwilling to conform to the conventions of courtly love and speak false words of affection to appease her father. In Passage 6, Cordelia responds to Lear's request for a demonstration of her emotions when he asks if ""So young, and so untender?"" She answers, ""So young, my lord, and true."" This shows that she stands by her words and refuses to fake her emotions, even when Lear is pushing her for a more dramatic show of love. Passage 8 also supports Cordelia's direct and genuine approach to love, as she responds to Lear's inquiry about her tears, saying, ""Yes, faith."" This sentence, though short and simple, underscores her commitment to speaking truthfully, even when it's difficult."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	46	"Cordelia's response to Lear's request for a love declaration is a cautious and measured one, reflecting her character's integrity and humility. Passages 2 and 5 highlight Cordelia's hesitation to flatter her father with exaggerated words of love. Regan's attempt to prompt her to make such a statement is met with Cordelia's aside, ""Then poor Cordelia!"" (Passage 2), suggesting she is reluctant to participate in the charade. Later, when Lear asks her to speak again, Cordelia responds that she cannot muster the false words: ""I cannot heave / My heart in[to] my mouth"" (Passage 3). In contrast, Passages 5 and 6 reveal Cordelia's honesty and sincerity. When Lear asks her to state what she will require in dowry for marrying him, Cordelia straightforwardly responds with a simple, albeit innocent, request: ""Why have my sisters husbands, if they say / They love you all?"" (Passage 5). This response reveals her lack of interest in flattery and her true loyalty to her father, while also highlighting her naivety. Lear appears to accept her answer, replying, ""So young, and so untender?"" only to reprimand her again to speak more flatteringly."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	47	"Cordelia's response to Lear's request for a love declaration is hesitant and honest, yet unelaborate. In Passage 1, Cordelia considers what to say to Lear, deciding whether to speak of her love or remain silent. In Passage 3, Cordelia struggles to express her emotions, admitting that she ""cannot heave My heart into my mouth"" (Passage 3), indicating the difficulty of articulating her feelings. When Lear requests that she speak again, Cordelia's response in Passage 5 is to question the nature of her sisters' loves, implying that they are insincere, which is a crucial aspect of her response to Lear's request. This suggests that Cordelia's honesty and lack of eloquence are a result of her being true to herself, as she confesses in Passage 6 that her heart is ""true"", without attempting to elaborate or flatter Lear with elaborate language."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	48	"Cordelia's response to Lear's request for a love declaration is a straightforward and honest statement of her love for her father. In response to Lear's request, Cordelia declares that, although she cannot flatter her father like her sisters, she will express her true feelings: ""No, my good sir,"" (Passage 1) becomes ""Love, and be silent"". However, when pressed, Cordelia speaks her heart, stating that her sisters' husbands speak of their love for Lear, implying that her genuine declaration of love will not match theirs. Cordelia's phrase ""What shall Cordelia speak? Love, and be silent"" (Passage 1) suggests that she feels silenced by the task, but she still speaks her truth. When prompted to express her love, Cordelia hesitantly admits, ""Unhappy that I am, I cannot heave My heart into my mouth"" (Passage 3)."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	1
2	f	49	"Cordelia's response to Lear's request for a love declaration is one of honesty and sincerity, without flattery or exaggeration. She struggles with expressing her love in a way that meets Lear's expectations, ultimately being forced into a more direct and unflattering statement because of her unwillingness to speak ""honey-dew"" (Passage 2). Unlike her sisters, who speak in superlatives about Lear's love, Cordelia conveys her affection in a more straightforward and modest manner (Passage 5). Lear, however, finds her honesty to be unbecoming, commenting ""So young, and so untender"" to imply that she has not learned the art of flattering speech (Passage 6). This honest and natural response creates tension between Lear and Cordelia as Lear expects more from her in terms of flattery. Ultimately, Cordelia's plain-speaking earns her some of Lear's affection, as shown in Passage 8 where he notes, ""Be your tears wet? Yes, faith."" This response shows that Lear comes to appreciate Cordelia's unvarnished truthfulness."	RAG	What is Cordelia’s response to Lear’s request for a love declaration?	0
3	f	0	"Edgar is responsible for blinding Gloucester as a ploy to protect his father from Cornwall's wrath and to prove his claim of Gloucester's treachery. While it may seem cruel, the motivation behind Edgar's actions is to save Gloucester's life. According to Passage 3, Edgar implies that Gloucester's ""dispatch"" was a mercy killing to save him from the suffering at the hands of Cornwall, saying ""When came this to you? Who brought it?"". This statement suggests that Edgar took matters into his own hands, literally, to protect his father. However, Gloucester himself seems unwilling to accept Edgar's role in his blindness, citing ""The Duke's to blame in this"" in Passage 5, which suggests he blames Albany for his condition. Nevertheless, Edgar's true intentions become clear as ""They kill us for their sport."" which, according to Passage 6, is said in exasperation by Edgar himself, implying that the real killer is Cornwall and Edgar's sister Goneril, who is trying to manipulate events. Overall, Edgar's motivation for blinding Gloucester is complex and driven by conflicting emotions, making his responsibility difficult to pin down."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	1	"Gloucester is blinded by Edmund, motivated by a desire to advance his own interests and take control of his father's land and power. As seen in Passage 2, Edmund's motivation is suggested by Gloucester's exclamation, ""What needed then that terrible dispatch of it into your pocket?"" implying that Edmund sought to dispose of the matter quickly, without regard for his father's well-being. Additionally, in Passage 4, Gloucester's reaction to his loss suggests he believes his son was involved, saying, ""I would unstate myself to be in a due resolution."" This implies that Gloucester suspects Edgar, but there is greater evidence pointing to Edmund's involvement. Edmund is driven by a lust for power and a desire to supplant his father, as seen in his earlier conversations with Goneril and Regan. However, Passage 6 provides a hint of another potential perspective, from Edgar, who questions how someone would purposefully lead the blind, implying that others may be responsible for Gloucester's blinding."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	2	"Based on the passages provided, it is not Edmund who is responsible for blinding Gloucester, nor is it Edmund's motivation. Instead, the characters refer to the Duke as being responsible, indicating that it was the Duke's plan that led to Gloucester's blinding (Passage 5, ""The Duke's to blame in this; 'twill be ill taken.""). The implication is that the Duke orchestrated the events that led to Gloucester's blinding, but the exact nature of their plan is unclear. The text mentions how Gloucester speculates that someone placed his child in the case of eyes to deceive him (Passage 2), and that the people have taken advantage of his situation for sport (Passage 6). The text also suggests that Gloucester's blinding has led to his desperation and sorrow (Passage 9), though no single character is directly held accountable for the act."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	3	"The character responsible for blinding Gloucester is Edmund, the illegitimate son of Gloucester, and his motivation is to gain greater favor with his stepfather, Gloucester, by discrediting and destroying the reputation of his legitimate half-brother, Edgar. As Gloucester says, ""What needed then that terrible dispatch of it into your pocket? The quality of nothing hath not such need to hide itself"" (Passage 2), implying that the act is unnecessary and motivated by a desire to cover up something, which is indeed a secret affair between Edmund and his mother, Regan, who is also seeking to gain power and control over Gloucester. According to Gloucester, ""They kill us for their sport"" (Passage 6), a sentiment that is echoed by Edmund's cruel and heartless actions, indicating that he sees the old man as mere prey to be exploited for his own gain. Edgar, who is often assumed to be the one who blinds Gloucester, is innocent of this act and declares ""How should this be?"" (Passage 6), highlighting Edmund's guilt and involvement in the blinding of his father. These lines support the conclusion that Edmund's motivations for blinding Gloucester are rooted in his desire to gain favor with his stepfather and eliminate the obstacle of Edgar, his legitimate half-brother."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	4	"The character responsible for blinding Gloucester is Edmund, the illegitimate son of the Earl of Gloucester. Edmund's motivation for blinding his father is revenge and a desire for power, as he seeks to usurp his father's authority and claim his own right to inherit the title. Gloucester's line ""What needed then that terrible dispatch of it into your pocket?"" (Passage 2) implies that Edmund's actions were unnecessarily cruel and violent. Additionally, Edgar's aside in Passage 6, ""How should this be?"" suggests that he finds it hard to believe Edmund would commit such an atrocity, implying that Edmund's behavior is unusual and motivated by a sinister intent."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	5	"Edmund is responsible for blinding Gloucester. His motivation is to conceal the truth about his parentage, and to benefit from the inheritance of his father's lands. Edmund's actions are driven by a desire for gain and a disregard for the well-being of others. Passage 1 and Passage 5 from the prompt suggest this conclusion: Gloucester asks Edmund how his eye was ""taken in"" (concealed), implying that Edgar was the one to do so who brought ""this"" to Edmund. Gloucester is upset that being blinded for such a small ""quality"" (a secret of moderate importance) was seen as a ""terrible dispatch"". Gloucester notes that the ""Duke"" would be blamed for this action, but as that is not explicitly taken from the question, and the Duke of Albany answers Passage 8 with the question. Passage 6, spoken ""aside"" to Gloucester, suggests that the people of a ""due resolution"" can make the leader lead the blind due to the plague of the times. Passage 7 suggests that Edgar (the illegitimate son and half-brother of Edgar) may be seen as culpable through the phrase ""madmen lead the blind."" However, this passage is more focused on Edgar's perspective, but we can infer from his own character that Edmund is responsible."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	6	"Gloucester is blinded by Regan, Lear's daughter, and Edmund, his illegitimate son. Regan is motivated by a desire to protect her own interests and power, while Gloucester poses a threat to her status and influence. Edmund's motivation is likely driven by a desire for power and revenge against his father, as revealed in Passage 6: ""They kill us for their sport."" This suggests that he sees Gloucester's life as a means of getting closer to power, rather than as a moral or family obligation. Lear's own actions have also contributed to Gloucester's downfall, as seen in Passage 10, where Lear innocently asks ""What, with the case of eyes?"" unaware of Gloucester's fate. Overall, Gloucester falls victim to a complex web of greed and family dynamics, rather than a singular act of malice."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	7	"The character responsible for blinding Gloucester is Edmund, driven by a desire for power and inheritance. The text's evidence for this conclusion is found in passage 2, where Gloucester expresses his outrage and disappointment, implying that the deception was deliberate and carried out to prevent him from exposing Edmund's true nature (""What needed then that terrible dispatch of it into your pocket?""). This is echoed in passage 3, where Gloucester laments that no one else brought this on him, suggesting that Edmund acted independently. Furthermore, passage 4 indicates that Gloucester realizes he has been led astray, highlighting Edmund's success in manipulating him."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	8	"The character responsible for blinding Gloucester is Edmund, the illegitimate son of Gloucester. Edmund's motivation is his desire to gain power and control over his father's dukedom. He manipulates his half-brother Edgar into committing the act, as seen in Passage 6, ""How should this be?"" (""They kill us for their sport,"") suggesting a callous disregard for anyone's life, including Gloucester's. Edmund's true intentions are revealed in Passage 3, ""What needed then that terrible dispatch of it into your pocket?"" implying a sense of spite and malice. Passage 1 also highlights Edmund's involvement and Gloucester's shock, ""Confin'd to exhibition? All this done Upon the gad?"" indicating an unnatural and violent act. Edmund's blinding is a brutal act done for personal gain, demonstrating the treachery and ruthless ambition that drives his actions throughout the play."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	9	"In William Shakespeare's King Lear, it is Edmund who is responsible for blinding Goneril's father, the Earl of Gloucester. Edmund's motivation stems from a desire to eliminate a perceived obstacle to his own advancement and inheritance. This is evident in Passage 2, where Gloucester questions the need for such a heinous act, and Edmund's retort implies a sinister intent to eliminate the Earl and pave the way for his own power (""When came this to you? Who brought it?"", but does not directly admit to the deed). Edgar implies that others, including the Duke, may also bear responsibility for Gloucester's blinding in Passage 6, but it is Edmund who is the primary instigator and executioner. Ultimately, Edmund's actions lead to Gloucester's downfall, and his demise is a key plot point in the play."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	10	It is Edmund, Lear's illegitimate son, who is responsible for blinding Gloucester, and his motivation stems from his desire for revenge and self-interest. His actions are driven by a desire to avenge himself against his older half-brother Edgar and to gain favor with his stepmother, Goneril. As evidenced in Passage 2, Edmund justifies his treachery by questioning the value of Gloucester's reputation, demonstrating his callous and unfeeling nature. Additionally, in Passage 3, Gloucester himself suspects that Edmund's involvement is linked to the Duke, but Edmund's true intentions and actions reveal his culpability. He is able to carry out his plan with ease, as seen in Passage 6, where he discusses the societal implications of the blind leading the blind without shame or remorse. Overall, Edmund's actions are characteristic of a cold, calculating individual motivated by personal gain, rather than any genuine concern for those around him.	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	11	Edmund is responsible for blinding Gloucester. His motivation for doing so is to manipulate his father and gain power. Through passages 2 and 8, we see Edmund's treachery unfold. Edmund justifies killing his half-brother by stating the quality of nothing has no need to hide itself (Passage 2), implying that Edgar's confession or perceived sin is shameful enough to be eliminated. When Lear is told of Gloucester's blindness, he responds, suggesting that the blind have fallen, and madness has come (Passage 6), indicating the chaos and disorder that Edmund's actions have sowed.	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	12	"According to the play King Lear, Gloucester's blinding is the result of a conspiracy between Edmund and his lover, Goneril and Regan. Edmund, motivated by a desire to eliminate a potential obstacle to his inheritance, plots to reveal Gloucester's illegitimacy and lead to his blinding. This can be inferred from Passage 2, where Gloucester implies that the ""terrible dispatch"" into Edmund's pocket, referring to his paternity, has been a mistake and unnecessary. Passage 1 and Passage 7 suggest that Edgar, Gloucester's legitimate son, is innocent of involvement in the plot."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	13	"Goneril and Regan, Lear's daughters, are ultimately responsible for the blinding of Gloucester as a result of Edgar's schemes in his disguise as the ""mad"" Tom O'Keefe. Goneril's and Regan's actions are motivated by a desire to take control and exploit their father's weaknesses, as well as their own ambition to gain power and land. In Passage 3, Gloucester questions how his injury came to be, suspecting a ""terrible dispatch"" by Edmund, but also referencing the Duke as being to blame for the ill effects of his actions (l.13-14). This further implies Goneril and Regan's involvement, as their schemes are orchestrated through Edgar and carried out by Edgar. As seen in Passage 8, Albany expresses shock and sorrow at Gloucester's blindness, and Lear implies in Passage 10 that the act was carried out on a bet or a personal game, which were initially suggested by Edgar. (Additional support, not included here, can be found throughout the play, including Edgar's conversation with the Nurse and the overall context of the characters' interactions and actions as a series of mischievous schemes.)"	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
3	f	14	"The person responsible for blinding Gloucester is Edmund, and his motivation is to remove Gloucester from the line of succession to the throne and usurp power on his own behalf. Passage 3 implies that Edmund ""brought it"" - a reference to the letter that ultimately leads to Caesar's downfall, ""What needed then that terrible dispatch of it into your pocket?"" suggests that the letter was a deliberate act of subterfuge. Edgar, in Passage 6, expresses his incredulity that people would be killed for ""their sport,"" and Gloucester himself realizes in Passage 7 that the chaos and violence that have engulfed England are part of a larger, societal issue. Edmund's actions are part of that chaos."	RAG	Who is responsible for blinding Gloucester, and what is their motivation?	0
